lootdrop_id,item_id,item_charges,equip_item,chance,minlevel,maxlevel,multiplier,disabled_chance,min_expansion,max_expansion,content_flags,content_flags_disabled
107783,7014,1,1,0.452,0,127,1,0,-1,-1,NULL,NULL
107783,7015,1,1,0.602,0,127,1,0,-1,-1,NULL,NULL
107783,7016,1,1,0.602,0,127,1,0,-1,-1,NULL,NULL
107783,30981,1,1,0.602,0,127,1,0,3,99,NULL,NULL
107784,13073,1,0,3.2,0,127,2,0,-1,-1,NULL,NULL
107786,2719,1,1,0.036,0,127,1,0,-1,-1,NULL,NULL
107786,3193,1,1,0.11,0,127,1,0,-1,-1,NULL,NULL
107786,3194,1,1,0.128,0,127,1,0,-1,-1,NULL,NULL
107786,3195,1,1,0.054,0,127,1,0,-1,-1,NULL,NULL
107786,3196,1,1,0.146,0,127,1,0,-1,-1,NULL,NULL
107786,3197,1,1,0.164,0,127,1,0,-1,-1,NULL,NULL
107786,3198,1,1,0.074,0,127,1,0,-1,-1,NULL,NULL
107786,3199,1,1,0.054,0,127,1,0,-1,-1,NULL,NULL
107787,5013,1,1,1.914,0,127,1,0,-1,-1,NULL,NULL
107787,5014,1,1,0.202,0,127,1,0,-1,-1,NULL,NULL
107787,5015,1,1,0.174,0,127,1,0,-1,-1,NULL,NULL
107787,5016,1,1,0.696,0,127,1,0,-1,-1,NULL,NULL
107787,5019,1,1,8.033,0,127,1,0,-1,-1,NULL,NULL
107787,5020,1,1,0.174,0,127,1,0,-1,-1,NULL,NULL
107787,5021,1,1,0.073,0,127,1,0,-1,-1,NULL,NULL
107787,5022,1,1,0.147,0,127,1,0,-1,-1,NULL,NULL
107787,5023,1,1,0.192,0,127,1,0,-1,-1,NULL,NULL
107787,5024,1,1,0.137,0,127,1,0,-1,-1,NULL,NULL
107787,5025,1,1,0.192,0,127,1,0,-1,-1,NULL,NULL
107787,5027,1,1,0.568,0,127,1,0,-1,-1,NULL,NULL
107787,5028,1,1,0.073,0,127,1,0,-1,-1,NULL,NULL
107787,5030,1,1,0.449,0,127,1,0,-1,-1,NULL,NULL
107787,6011,1,1,0.165,0,127,1,0,-1,-1,NULL,NULL
107787,6016,1,1,0.073,0,127,1,0,-1,-1,NULL,NULL
107787,6017,1,1,0.934,0,127,1,0,-1,-1,NULL,NULL
107787,6018,1,1,0.476,0,127,1,0,-1,-1,NULL,NULL
107787,6019,1,1,0.366,0,127,1,0,-1,-1,NULL,NULL
107787,6024,1,1,0.037,0,127,1,0,-1,-1,NULL,NULL
107787,7012,1,1,0.348,0,127,1,0,-1,-1,NULL,NULL
107787,7013,1,1,0.403,0,127,1,0,-1,-1,NULL,NULL
107787,7014,1,1,0.348,0,127,1,0,-1,-1,NULL,NULL
107787,7015,1,1,0.366,0,127,1,0,-1,-1,NULL,NULL
107787,7016,1,1,0.531,0,127,1,0,-1,-1,NULL,NULL
107787,13073,1,0,5.606,0,127,1,0,-1,-1,NULL,NULL
107787,30981,1,1,0.311,0,127,1,0,3,99,NULL,NULL
107788,12811,1,0,37.977,0,127,1,0,-1,-1,NULL,NULL
107788,14740,1,0,0.3,0,127,1,0,-1,-1,NULL,NULL
107790,1673,1,0,100,0,127,1,0,-1,-1,NULL,NULL
107793,5350,1,1,13,0,255,1,0,-1,-1,NULL,NULL
107793,5352,1,1,13,0,255,1,0,-1,-1,NULL,NULL
107793,5353,1,1,13,0,255,1,0,-1,-1,NULL,NULL
107793,5627,1,1,7,0,255,1,0,-1,-1,NULL,NULL
107793,6657,1,1,15,0,255,1,0,-1,-1,NULL,NULL
107793,7350,1,1,13,0,255,1,0,-1,-1,NULL,NULL
107793,7351,1,1,13,0,255,1,0,-1,-1,NULL,NULL
107793,7352,1,1,13,0,127,1,0,-1,-1,NULL,NULL
107796,10870,1,1,30,0,127,1,0,-1,-1,NULL,NULL
107797,13041,1,0,58.333,0,127,2,0,-1,-1,NULL,NULL
107797,13417,1,0,16.667,0,127,1,0,-1,-1,NULL,NULL
107797,19659,1,0,58.333,0,127,1,0,3,99,NULL,NULL
107797,19660,1,0,50,0,127,1,0,3,99,NULL,NULL
107800,7224,1,1,10,0,255,1,0,-1,-1,NULL,NULL
107800,7240,1,1,65,0,127,1,0,-1,-1,NULL,NULL
107800,7252,1,1,25,0,127,1,0,-1,-1,NULL,NULL
107801,13041,1,0,26,0,127,2,0,-1,-1,NULL,NULL
107801,14018,1,0,23,0,127,1,0,-1,-1,NULL,NULL
107801,19659,1,0,15,0,127,1,0,-1,-1,NULL,NULL
107801,19660,1,0,15,0,127,1,0,-1,-1,NULL,NULL
107802,30989,1,0,100,0,255,1,0,-1,-1,NULL,NULL
107803,7236,1,1,100,0,255,2,0,-1,-1,NULL,NULL
107804,5623,1,1,25,0,255,1,0,-1,-1,NULL,NULL
107804,6681,1,1,5,0,255,1,0,-1,-1,NULL,NULL
107806,7238,1,1,10,0,127,1,0,-1,-1,NULL,NULL
107806,10029,1,0,10,0,127,1,0,-1,-1,NULL,NULL
107808,10029,1,0,5.882,0,127,2,0,-1,-1,NULL,NULL
107808,16976,1,0,5.882,0,127,2,0,2,99,NULL,NULL
107810,3250,1,1,60,0,127,1,0,-1,-1,NULL,NULL
107810,6658,1,1,10,0,127,1,0,-1,-1,NULL,NULL
107810,14045,1,1,30,0,127,1,0,-1,-1,NULL,NULL
107811,9028,1,1,0.17,0,127,1,0,-1,-1,NULL,NULL
107811,10869,1,1,0.17,0,127,1,0,-1,-1,NULL,NULL
107812,10255,1,0,9.71,0,127,1,0,-1,-1,NULL,NULL
107812,13417,1,0,19.08,0,127,1,0,-1,-1,NULL,NULL
107812,14018,1,0,21.465,0,127,1,0,-1,-1,NULL,NULL
107813,13041,1,0,26,0,127,2,0,-1,-1,NULL,NULL
107813,19659,1,0,38.842,0,127,1,0,-1,-1,NULL,NULL
107813,19660,1,0,44.123,0,127,1,0,-1,-1,NULL,NULL
107814,10869,1,1,0.316,0,127,1,0,-1,-1,NULL,NULL
107815,10255,1,0,10.427,0,127,1,0,-1,-1,NULL,NULL
107815,12957,1,0,73.934,0,127,1,0,-1,-1,NULL,NULL
107816,13041,1,0,25,0,127,2,0,-1,-1,NULL,NULL
107816,13417,1,0,19.747,0,127,1,0,-1,-1,NULL,NULL
107816,14018,1,0,16.904,0,127,1,0,-1,-1,NULL,NULL
107816,19659,1,0,40.6,0,127,1,0,-1,-1,NULL,NULL
107816,19660,1,0,39.179,0,127,1,0,-1,-1,NULL,NULL
107818,2731,1,1,65,0,127,1,0,-1,-1,NULL,NULL
107818,6658,1,1,10,0,127,1,0,-1,-1,NULL,NULL
107818,14045,1,1,25,0,127,1,0,-1,-1,NULL,NULL
107819,10002,1,1,0.336,0,127,1,0,-1,-1,NULL,NULL
107819,10003,1,1,0.168,0,127,1,0,-1,-1,NULL,NULL
107819,10012,1,0,0.168,0,127,1,0,-1,-1,NULL,NULL
107819,10028,1,0,0.448,0,127,2,0,-1,-1,NULL,NULL
107819,10029,1,0,0.448,0,127,2,0,-1,-1,NULL,NULL
107819,10030,1,0,0.616,0,127,2,0,-1,-1,NULL,NULL
107819,10043,1,1,0.224,0,127,1,0,-1,-1,NULL,NULL
107819,10044,1,1,0.336,0,127,1,0,-1,-1,NULL,NULL
107819,22505,1,0,0.336,0,127,2,0,2,99,NULL,NULL
107820,7238,1,1,1.289,0,127,1,0,-1,-1,NULL,NULL
107820,9027,1,1,0.168,0,127,1,0,-1,-1,NULL,NULL
107820,12947,1,0,37.535,0,127,1,0,-1,-1,NULL,NULL
107820,16976,1,0,4.93,0,127,2,0,2,99,NULL,NULL
107820,17081,1,0,8.291,0,127,1,0,-1,-1,NULL,NULL
107821,10868,1,1,0.132,0,127,1,0,-1,-1,NULL,NULL
107822,6352,1,1,10.596,0,127,1,0,-1,-1,NULL,NULL
107824,5627,1,1,0.103,0,127,1,0,-1,-1,NULL,NULL
107824,6062,1,0,3.59,0,127,1,0,-1,-1,NULL,NULL
107824,6063,1,0,3.077,0,127,1,0,-1,-1,NULL,NULL
107824,6352,1,1,9.128,0,127,1,0,-1,-1,NULL,NULL
107825,5627,1,1,0.291,0,127,1,0,-1,-1,NULL,NULL
107825,6352,1,1,6.686,0,127,1,0,-1,-1,NULL,NULL
107826,10003,1,1,0.755,0,127,1,0,-1,-1,NULL,NULL
107826,10012,1,0,0.755,0,127,1,0,-1,-1,NULL,NULL
107826,10029,1,0,0.377,0,127,2,0,-1,-1,NULL,NULL
107826,10030,1,0,0.377,0,127,2,0,-1,-1,NULL,NULL
107826,16976,1,0,1.509,0,127,1,0,2,99,NULL,NULL
107826,22505,1,0,0.755,0,127,1,0,2,99,NULL,NULL
107827,7350,1,1,9.811,0,127,1,0,-1,-1,NULL,NULL
107827,11633,1,1,0.377,0,127,1,0,-1,-1,NULL,NULL
107828,5627,1,1,0.369,0,127,1,0,-1,-1,NULL,NULL
107828,6352,1,1,9.747,0,127,1,0,-1,-1,NULL,NULL
107829,6062,1,0,2.845,0,127,1,0,-1,-1,NULL,NULL
107829,6063,1,0,3.846,0,127,1,0,-1,-1,NULL,NULL
107829,10868,1,1,0.105,0,127,1,0,-1,-1,NULL,NULL
107831,5626,1,1,10,0,127,1,0,-1,-1,NULL,NULL
107831,7237,1,1,70,0,127,1,0,-1,-1,NULL,NULL
107831,10871,1,1,20,0,255,1,0,-1,-1,NULL,NULL
107832,28039,1,0,25,0,255,1,0,-1,-1,NULL,NULL
107833,10002,1,1,0.381,0,127,1,0,-1,-1,NULL,NULL
107833,10003,1,1,0.305,0,127,1,0,-1,-1,NULL,NULL
107833,10012,1,0,0.381,0,127,1,0,-1,-1,NULL,NULL
107833,10028,1,0,0.305,0,127,1,0,-1,-1,NULL,NULL
107833,10029,1,0,0.305,0,127,1,0,-1,-1,NULL,NULL
107833,10030,1,0,0.305,0,127,1,0,-1,-1,NULL,NULL
107833,10043,1,1,0.228,0,127,1,0,-1,-1,NULL,NULL
107833,10044,1,1,0.457,0,127,1,0,-1,-1,NULL,NULL
107833,16976,1,0,4.341,0,127,1,0,2,99,NULL,NULL
107834,6062,1,0,3.275,0,127,1,0,-1,-1,NULL,NULL
107834,6063,1,0,2.437,0,127,1,0,-1,-1,NULL,NULL
107834,9027,1,1,0.076,0,127,1,0,-1,-1,NULL,NULL
107834,17081,1,0,7.083,0,127,1,0,-1,-1,NULL,NULL
107835,6352,1,1,1.371,0,127,1,0,-1,-1,NULL,NULL
107835,7238,1,1,1.066,0,127,1,0,-1,-1,NULL,NULL
107837,7350,1,1,6.061,0,127,1,0,-1,-1,NULL,NULL
107837,16976,1,0,3.03,0,127,1,0,2,99,NULL,NULL
107838,28039,1,0,81.818,0,127,1,0,-1,-1,NULL,NULL
107839,2732,1,1,80,0,127,1,0,-1,-1,NULL,NULL
107839,7226,1,1,20,0,127,1,0,-1,-1,NULL,NULL
107841,7225,1,1,10,0,255,1,0,-1,-1,NULL,NULL
107841,7241,1,1,35,0,127,1,0,-1,-1,NULL,NULL
107842,6351,1,1,80,0,127,1,0,-1,-1,NULL,NULL
107843,12715,1,0,100,0,127,1,0,-1,-1,NULL,NULL
107844,12935,1,0,100,0,127,1,0,-1,-1,NULL,NULL
107845,18052,1,0,100,0,127,1,0,-1,-1,NULL,NULL
107847,7350,1,1,4.878,0,127,1,0,-1,-1,NULL,NULL
107847,10044,1,1,2.439,0,127,1,0,-1,-1,NULL,NULL
107847,10874,1,0,0.595,0,255,1,0,-1,-1,NULL,NULL
107847,16976,1,0,4.878,0,127,1,0,2,99,NULL,NULL
107847,22505,1,0,2.439,0,127,1,0,2,99,NULL,NULL
107848,28039,1,0,100,0,127,1,0,-1,-1,NULL,NULL
107849,10869,1,1,0.239,0,127,1,0,-1,-1,NULL,NULL
107850,10255,1,0,8.592,0,127,1,0,-1,-1,NULL,NULL
107850,13417,1,0,20.286,0,127,1,0,-1,-1,NULL,NULL
107850,14018,1,0,18.138,0,127,1,0,-1,-1,NULL,NULL
107851,13041,1,0,25,0,127,2,0,-1,-1,NULL,NULL
107851,19659,1,0,37.947,0,127,1,0,-1,-1,NULL,NULL
107851,19660,1,0,39.857,0,127,1,0,-1,-1,NULL,NULL
107852,9028,1,1,0.267,0,127,1,0,-1,-1,NULL,NULL
107853,10255,1,0,11.765,0,127,1,0,-1,-1,NULL,NULL
107853,13417,1,0,18.717,0,127,1,0,-1,-1,NULL,NULL
107853,14018,1,0,15.508,0,127,1,0,-1,-1,NULL,NULL
107854,13041,1,0,23,0,127,2,0,-1,-1,NULL,NULL
107854,19659,1,0,42.246,0,127,1,0,-1,-1,NULL,NULL
107854,19660,1,0,40.642,0,127,1,0,-1,-1,NULL,NULL
107855,12511,1,0,100,0,255,1,0,-1,-1,NULL,NULL
107856,17201,1,0,35,0,255,1,0,-1,-1,NULL,NULL
107858,2506,1,1,25,0,255,1,0,-1,-1,NULL,NULL
107858,14317,1,0,75,0,127,1,0,-1,-1,NULL,NULL
107859,10022,1,0,0.862,0,127,1,0,-1,-1,NULL,NULL
107859,10024,1,0,0.862,0,127,1,0,-1,-1,NULL,NULL
107859,10025,1,0,1.724,0,127,1,0,-1,-1,NULL,NULL
107859,10040,1,1,0.862,0,127,1,0,-1,-1,NULL,NULL
107859,10041,1,1,0.862,0,127,1,0,-1,-1,NULL,NULL
107859,10042,1,1,2.586,0,127,1,0,-1,-1,NULL,NULL
107860,2507,1,1,50,0,255,1,0,-1,-1,NULL,NULL
107860,10129,1,1,50,0,255,1,0,-1,-1,NULL,NULL
107862,11938,1,1,1.852,0,127,1,0,-1,-1,NULL,NULL
107862,11942,1,1,1.852,0,127,1,0,-1,-1,NULL,NULL
107862,11944,1,1,1.852,0,127,1,0,-1,-1,NULL,NULL
107863,12826,1,0,64.815,0,127,1,0,-1,-1,NULL,NULL
107863,13073,1,0,17,0,127,2,0,-1,-1,NULL,NULL
107865,14773,1,0,11,0,127,1,0,-1,-1,NULL,NULL
107867,5073,1,1,2.941,0,127,1,0,-1,-1,NULL,NULL
107867,5075,1,1,11.765,0,127,1,0,-1,-1,NULL,NULL
107867,5076,1,1,8.824,0,127,1,0,-1,-1,NULL,NULL
107868,9029,1,1,2.941,0,127,1,0,-1,-1,NULL,NULL
107868,12739,1,0,20.588,0,127,1,0,-1,-1,NULL,NULL
107868,13073,1,0,26,0,127,2,0,-1,-1,NULL,NULL
107870,5075,1,1,14.286,0,127,1,0,-1,-1,NULL,NULL
107870,12739,1,0,21.429,0,127,1,0,-1,-1,NULL,NULL
107871,13073,1,0,21,0,127,2,0,-1,-1,NULL,NULL
107873,10005,1,1,3.922,0,127,1,0,-1,-1,NULL,NULL
107873,10009,1,1,1.961,0,127,1,0,-1,-1,NULL,NULL
107873,10010,1,1,5.882,0,127,1,0,-1,-1,NULL,NULL
107873,10015,1,0,1.961,0,127,1,0,-1,-1,NULL,NULL
107873,10016,1,0,1.961,0,127,1,0,-1,-1,NULL,NULL
107873,10027,1,0,1.961,0,127,1,0,-1,-1,NULL,NULL
107874,11952,1,0,39.216,0,127,1,0,-1,-1,NULL,NULL
107874,12446,1,0,45.098,0,127,1,0,-1,-1,NULL,NULL
107874,12786,1,0,11.765,0,127,1,0,-1,-1,NULL,NULL
107876,11952,1,0,20,0,127,1,0,-1,-1,NULL,NULL
107876,12786,1,0,10,0,127,1,0,-1,-1,NULL,NULL
107879,10006,1,1,8.333,0,127,1,0,-1,-1,NULL,NULL
107879,10011,1,0,8.333,0,127,1,0,-1,-1,NULL,NULL
107879,10039,1,1,8.333,0,127,1,0,-1,-1,NULL,NULL
107880,11952,1,0,25,0,127,1,0,-1,-1,NULL,NULL
107880,12786,1,0,8.333,0,127,1,0,-1,-1,NULL,NULL
107880,12845,1,0,66.667,0,127,1,0,-1,-1,NULL,NULL
107884,11943,1,1,1.923,0,127,1,0,-1,-1,NULL,NULL
107884,11944,1,1,1.923,0,127,1,0,-1,-1,NULL,NULL
107885,12834,1,0,73.077,0,127,1,0,-1,-1,NULL,NULL
107885,13073,1,0,30.769,0,127,2,0,-1,-1,NULL,NULL
107887,5073,1,1,3.704,0,127,1,0,-1,-1,NULL,NULL
107887,5075,1,1,3.704,0,127,1,0,-1,-1,NULL,NULL
107887,5076,1,1,3.704,0,127,1,0,-1,-1,NULL,NULL
107888,9029,1,1,3.704,0,127,1,0,-1,-1,NULL,NULL
107888,12844,1,1,59.259,0,127,1,0,-1,-1,NULL,NULL
107888,13073,1,0,37.037,0,127,2,0,-1,-1,NULL,NULL
107890,5013,1,1,2.857,0,127,1,0,-1,-1,NULL,NULL
107890,5016,1,1,2.857,0,127,1,0,-1,-1,NULL,NULL
107890,5019,1,1,11.429,0,127,1,0,-1,-1,NULL,NULL
107891,10020,1,0,5.714,0,127,1,0,-1,-1,NULL,NULL
107891,10027,1,0,2.857,0,127,1,0,-1,-1,NULL,NULL
107892,10006,1,1,0.384,0,127,1,0,-1,-1,NULL,NULL
107892,10007,1,1,0.96,0,127,1,0,-1,-1,NULL,NULL
107892,10011,1,0,0.192,0,127,1,0,-1,-1,NULL,NULL
107892,10019,1,0,0.576,0,127,1,0,-1,-1,NULL,NULL
107892,10020,1,0,0.384,0,127,1,0,-1,-1,NULL,NULL
107892,10021,1,0,0.384,0,127,1,0,-1,-1,NULL,NULL
107892,10027,1,0,2.303,0,127,1,0,-1,-1,NULL,NULL
107892,10028,1,0,0.768,0,127,1,0,-1,-1,NULL,NULL
107892,10038,1,1,0.384,0,127,1,0,-1,-1,NULL,NULL
107892,10039,1,1,0.384,0,127,1,0,-1,-1,NULL,NULL
107893,5013,1,1,2.111,0,127,1,0,-1,-1,NULL,NULL
107893,5016,1,1,0.768,0,127,1,0,-1,-1,NULL,NULL
107893,5019,1,1,6.526,0,127,1,0,-1,-1,NULL,NULL
107893,5027,1,1,1.536,0,127,1,0,-1,-1,NULL,NULL
107893,5028,1,1,0.192,0,127,1,0,-1,-1,NULL,NULL
107893,5030,1,1,1.152,0,127,1,0,-1,-1,NULL,NULL
107893,6019,1,1,0.576,0,127,1,0,-1,-1,NULL,NULL
107893,30981,1,1,0.576,0,127,1,0,3,99,NULL,NULL
107894,10006,1,1,0.282,0,127,1,0,-1,-1,NULL,NULL
107894,10007,1,1,0.564,0,127,1,0,-1,-1,NULL,NULL
107894,10011,1,0,0.376,0,127,1,0,-1,-1,NULL,NULL
107894,10019,1,0,0.376,0,127,1,0,-1,-1,NULL,NULL
107894,10020,1,0,1.505,0,127,1,0,-1,-1,NULL,NULL
107894,10021,1,0,0.47,0,127,1,0,-1,-1,NULL,NULL
107894,10027,1,0,1.129,0,127,1,0,-1,-1,NULL,NULL
107894,10028,1,0,0.753,0,127,1,0,-1,-1,NULL,NULL
107894,10038,1,1,0.47,0,127,1,0,-1,-1,NULL,NULL
107894,10039,1,1,0.47,0,127,1,0,-1,-1,NULL,NULL
107895,5013,1,1,3.104,0,127,1,0,-1,-1,NULL,NULL
107895,5016,1,1,1.411,0,127,1,0,-1,-1,NULL,NULL
107895,5019,1,1,4.892,0,127,1,0,-1,-1,NULL,NULL
107895,5027,1,1,0.847,0,127,1,0,-1,-1,NULL,NULL
107895,5028,1,1,0.188,0,127,1,0,-1,-1,NULL,NULL
107895,5030,1,1,1.129,0,127,1,0,-1,-1,NULL,NULL
107895,6019,1,1,0.564,0,127,1,0,-1,-1,NULL,NULL
107895,30981,1,1,0.564,0,127,1,0,3,99,NULL,NULL
107896,10008,1,1,1.034,0,127,1,0,-1,-1,NULL,NULL
107896,10020,1,0,0.517,0,127,1,0,-1,-1,NULL,NULL
107896,10022,1,0,0.258,0,127,1,0,-1,-1,NULL,NULL
107896,10025,1,0,0.517,0,127,1,0,-1,-1,NULL,NULL
107896,10027,1,0,1.292,0,127,1,0,-1,-1,NULL,NULL
107896,10028,1,0,0.517,0,127,1,0,-1,-1,NULL,NULL
107896,10040,1,1,0.258,0,127,1,0,-1,-1,NULL,NULL
107896,10225,1,0,0.517,0,127,1,0,2,99,NULL,NULL
107896,22134,1,0,2.842,0,127,1,0,2,99,NULL,NULL
107896,22524,1,0,4.91,0,127,1,0,2,99,NULL,NULL
107897,6350,1,1,7.235,0,127,1,0,-1,-1,NULL,NULL
107897,6351,1,1,4.134,0,127,1,0,-1,-1,NULL,NULL
107897,6352,1,1,4.134,0,127,1,0,-1,-1,NULL,NULL
107898,10008,1,1,0.216,0,127,1,0,-1,-1,NULL,NULL
107898,10020,1,0,1.078,0,127,1,0,-1,-1,NULL,NULL
107898,10022,1,0,0.431,0,127,1,0,-1,-1,NULL,NULL
107898,10023,1,0,0.216,0,127,1,0,-1,-1,NULL,NULL
107898,10027,1,0,0.862,0,127,1,0,-1,-1,NULL,NULL
107898,10028,1,0,0.647,0,127,1,0,-1,-1,NULL,NULL
107898,10041,1,1,0.647,0,127,1,0,-1,-1,NULL,NULL
107898,10042,1,1,0.216,0,127,1,0,-1,-1,NULL,NULL
107898,10225,1,0,1.078,0,127,1,0,2,99,NULL,NULL
107898,16899,1,0,11.638,0,127,1,0,-1,-1,NULL,NULL
107898,22134,1,0,4.31,0,127,1,0,-1,-1,NULL,NULL
107898,22504,1,0,0.431,0,127,1,0,2,99,NULL,NULL
107898,22524,1,0,6.25,0,127,1,0,2,99,NULL,NULL
107899,6350,1,1,7.112,0,127,1,0,-1,-1,NULL,NULL
107899,6351,1,1,3.879,0,127,1,0,-1,-1,NULL,NULL
107899,6352,1,1,2.586,0,127,1,0,-1,-1,NULL,NULL
107900,10008,1,1,0.267,0,127,1,0,-1,-1,NULL,NULL
107900,10020,1,0,0.356,0,127,1,0,-1,-1,NULL,NULL
107900,10022,1,0,0.178,0,127,1,0,-1,-1,NULL,NULL
107900,10023,1,0,0.623,0,127,1,0,-1,-1,NULL,NULL
107900,10024,1,0,0.534,0,127,1,0,-1,-1,NULL,NULL
107900,10025,1,0,0.089,0,127,1,0,-1,-1,NULL,NULL
107900,10027,1,0,0.623,0,127,1,0,-1,-1,NULL,NULL
107900,10028,1,0,0.623,0,127,1,0,-1,-1,NULL,NULL
107900,10040,1,1,0.534,0,127,1,0,-1,-1,NULL,NULL
107900,10041,1,1,0.623,0,127,1,0,-1,-1,NULL,NULL
107900,10042,1,1,0.356,0,127,1,0,-1,-1,NULL,NULL
107900,10225,1,0,0.356,0,127,1,0,2,99,NULL,NULL
107900,22504,1,0,0.801,0,127,1,0,2,99,NULL,NULL
107901,5013,1,1,3.114,0,127,1,0,-1,-1,NULL,NULL
107901,5016,1,1,1.246,0,127,1,0,-1,-1,NULL,NULL
107901,5019,1,1,4.893,0,127,1,0,-1,-1,NULL,NULL
107901,5027,1,1,1.157,0,127,1,0,-1,-1,NULL,NULL
107901,5028,1,1,0.445,0,127,1,0,-1,-1,NULL,NULL
107901,5030,1,1,0.267,0,127,1,0,-1,-1,NULL,NULL
107901,6019,1,1,0.623,0,127,1,0,-1,-1,NULL,NULL
107901,30981,1,1,0.267,0,127,1,0,3,99,NULL,NULL
107902,10006,1,1,0.372,0,127,1,0,-1,-1,NULL,NULL
107902,10007,1,1,0.559,0,127,1,0,-1,-1,NULL,NULL
107902,10011,1,0,0.372,0,127,1,0,-1,-1,NULL,NULL
107902,10020,1,0,0.372,0,127,1,0,-1,-1,NULL,NULL
107902,10027,1,0,1.676,0,127,1,0,-1,-1,NULL,NULL
107902,10028,1,0,0.559,0,127,1,0,-1,-1,NULL,NULL
107902,10038,1,1,0.186,0,127,1,0,-1,-1,NULL,NULL
107902,10039,1,1,0.186,0,127,1,0,-1,-1,NULL,NULL
107903,22134,1,0,0.559,0,127,1,0,2,99,NULL,NULL
107903,22524,1,0,4.469,0,127,1,0,2,99,NULL,NULL
107904,10008,1,1,0.39,0,127,1,0,-1,-1,NULL,NULL
107904,10022,1,0,0.098,0,127,1,0,-1,-1,NULL,NULL
107904,10023,1,0,0.488,0,127,1,0,-1,-1,NULL,NULL
107904,10024,1,0,0.488,0,127,1,0,-1,-1,NULL,NULL
107904,10025,1,0,0.488,0,127,1,0,-1,-1,NULL,NULL
107904,10040,1,1,0.488,0,127,1,0,-1,-1,NULL,NULL
107904,10041,1,1,0.488,0,127,1,0,-1,-1,NULL,NULL
107904,10042,1,1,0.293,0,127,1,0,-1,-1,NULL,NULL
107904,10225,1,0,0.098,0,127,1,0,2,99,NULL,NULL
107904,16899,1,0,12.293,0,127,2,0,-1,-1,NULL,NULL
107904,22504,1,0,0.195,0,127,1,0,2,99,NULL,NULL
107905,5013,1,1,4,0,127,1,0,-1,-1,NULL,NULL
107905,5016,1,1,2.049,0,127,1,0,-1,-1,NULL,NULL
107905,5019,1,1,7.122,0,127,1,0,-1,-1,NULL,NULL
107905,5027,1,1,1.366,0,127,1,0,-1,-1,NULL,NULL
107905,5028,1,1,0.39,0,127,1,0,-1,-1,NULL,NULL
107905,5030,1,1,0.878,0,127,1,0,-1,-1,NULL,NULL
107905,6019,1,1,0.488,0,127,1,0,-1,-1,NULL,NULL
107905,30981,1,1,0.488,0,127,1,0,3,99,NULL,NULL
107907,5072,1,1,2.564,0,127,1,0,-1,-1,NULL,NULL
107907,5075,1,1,7.692,0,127,1,0,-1,-1,NULL,NULL
107907,5076,1,1,7.692,0,127,1,0,-1,-1,NULL,NULL
107907,5077,1,1,7.692,0,127,1,0,-1,-1,NULL,NULL
107908,9029,1,1,2.564,0,127,1,0,-1,-1,NULL,NULL
107908,12739,1,0,25.641,0,127,1,0,-1,-1,NULL,NULL
107908,13073,1,0,35,0,127,2,0,-1,-1,NULL,NULL
107910,10028,1,0,3.226,0,127,2,0,-1,-1,NULL,NULL
107910,11951,1,0,14.516,0,127,2,0,-1,-1,NULL,NULL
107912,12405,1,0,45.161,0,127,2,0,-1,-1,NULL,NULL
107914,12405,1,0,90.909,0,127,2,0,-1,-1,NULL,NULL
107917,12686,1,0,28.44,0,127,1,0,-1,-1,NULL,NULL
107918,12671,1,0,50,0,127,1,0,-1,-1,NULL,NULL
107920,10005,1,1,0.581,0,127,1,0,-1,-1,NULL,NULL
107920,10010,1,1,0.581,0,127,1,0,-1,-1,NULL,NULL
107920,10015,1,0,0.581,0,127,1,0,-1,-1,NULL,NULL
107920,10017,1,0,0.581,0,127,1,0,-1,-1,NULL,NULL
107920,10027,1,0,1.163,0,127,1,0,-1,-1,NULL,NULL
107920,10028,1,0,1.744,0,127,1,0,-1,-1,NULL,NULL
107920,12425,1,1,29.07,0,127,1,0,-1,-1,NULL,NULL
107921,5015,1,1,2.326,0,127,1,0,-1,-1,NULL,NULL
107921,5019,1,1,2.907,0,127,1,0,-1,-1,NULL,NULL
107921,5023,1,1,1.163,0,127,1,0,-1,-1,NULL,NULL
107921,6011,1,1,1.744,0,127,1,0,-1,-1,NULL,NULL
107921,6012,1,1,2.326,0,127,1,0,-1,-1,NULL,NULL
107921,6014,1,1,1.163,0,127,1,0,-1,-1,NULL,NULL
107921,6018,1,1,1.163,0,127,1,0,-1,-1,NULL,NULL
107921,7008,1,1,1.744,0,127,1,0,-1,-1,NULL,NULL
107921,7009,1,1,2.326,0,127,1,0,-1,-1,NULL,NULL
107921,7010,1,1,1.744,0,127,1,0,-1,-1,NULL,NULL
107921,30980,1,1,0.581,0,127,1,0,3,99,NULL,NULL
107921,30983,1,1,1.163,0,127,1,0,3,99,NULL,NULL
107923,5015,1,1,5,0,127,1,0,-1,-1,NULL,NULL
107923,5019,1,1,1.25,0,127,1,0,-1,-1,NULL,NULL
107923,5023,1,1,2.5,0,127,1,0,-1,-1,NULL,NULL
107923,6011,1,1,2.5,0,127,1,0,-1,-1,NULL,NULL
107923,6012,1,1,2.5,0,127,1,0,-1,-1,NULL,NULL
107923,6014,1,1,2.5,0,127,1,0,-1,-1,NULL,NULL
107923,6018,1,1,1.25,0,127,1,0,-1,-1,NULL,NULL
107923,7008,1,1,2.5,0,127,1,0,-1,-1,NULL,NULL
