id,spawngroupID,zone,x,y,z,heading,respawntime,variance,pathgrid,_condition,cond_value,enabled,animation,boot_respawntime,clear_timer_onboot,boot_variance,force_z,min_expansion,max_expansion,content_flags,content_flags_disabled
349812,165186,shadeweaver,429,-2174,-203.600006,166.2323,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349813,165219,shadeweaver,456,-2204,-205.300003,216.203995,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349814,165184,shadeweaver,503,-2322,-207.100006,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349815,165184,shadeweaver,453,-2331,-210.600006,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349816,165184,shadeweaver,478,-2374,-210.600006,162.153,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349817,165184,shadeweaver,351,-2034,-189.5,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349818,165182,shadeweaver,356,-1998,-180.699997,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349819,165009,shadeweaver,253,-2084,-214.800003,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349820,165184,shadeweaver,237,-2104,-216,129.518402,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349821,165184,shadeweaver,274,-2126,-212,189.6884,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349822,165280,shadeweaver,848,-2661,-436.600006,91.784714,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349823,165280,shadeweaver,878,-2671,-436.700012,197.847,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349824,165282,shadeweaver,856,-2683,-436,10.1983,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349825,165280,shadeweaver,769,-2560,-437.700012,119.320099,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349826,165188,shadeweaver,787,-2579,-438.200012,215.184097,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349827,165280,shadeweaver,764,-2584,-436.700012,22.43626,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349828,165184,shadeweaver,-1203,2226,-384.299988,104.022697,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349829,165171,shadeweaver,768,-2423,-437,66.288948,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349830,165180,shadeweaver,829,-2343,-439.5,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349831,165180,shadeweaver,864,-2369,-448.799988,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349832,165180,shadeweaver,929,-2369,-437,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349833,165188,shadeweaver,1047,-1650,-428.399994,162.153,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349834,165302,shadeweaver,1061,-1675,-429.899994,190.708206,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349835,165188,shadeweaver,1244,-2140,-425.899994,182.549606,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349836,165188,shadeweaver,1238,-2166,-427.799988,211.104797,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349837,165271,shadeweaver,843,-2536,-444.600006,85.665733,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349838,165271,shadeweaver,851,-2528,-445.799988,103.0028,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349839,165271,shadeweaver,861,-2519,-447.100006,121.359802,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349840,165306,shadeweaver,870,-2554,-445.100006,232.521194,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349841,165274,shadeweaver,955,-2657,-439,139.716705,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349842,165274,shadeweaver,943,-2655,-438.600006,116.260597,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349843,165301,shadeweaver,948,-2679,-437.100006,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349844,165273,shadeweaver,987,-2570,-443.600006,99.943336,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349845,165297,shadeweaver,1002,-2587,-439.799988,243.739395,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349846,165280,shadeweaver,1030,-2401,-436.600006,177.450394,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349847,165280,shadeweaver,1041,-2418,-435.899994,178.470306,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349848,222460,shadeweaver,-2360,1283,-234.800003,114.221001,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349849,165282,shadeweaver,967,-2362,-429.799988,259.036804,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349850,165188,shadeweaver,238,-285,-432.100006,110.141602,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349851,165184,shadeweaver,-1460,2359,-386.100006,96.88385,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349852,165184,shadeweaver,-1271,2261,-384.100006,127.478798,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349853,222460,shadeweaver,-2368,-202,-232.100006,143.796005,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349854,165184,shadeweaver,-1318,2229,-383.600006,58.13031,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349855,165182,shadeweaver,-1389,2227,-385.100006,234.560898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349856,165182,shadeweaver,-1417,2221,-385.600006,24.47592,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349857,165182,shadeweaver,-1410,2264,-388.799988,112.181297,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349858,165084,shadeweaver,-1383,2253,-386.799988,175.410797,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349859,165184,shadeweaver,-1499,2240,-381.799988,75.467422,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349860,165184,shadeweaver,-1496,2258,-384.399994,70.368271,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349861,222460,shadeweaver,-2155,223,-189.600006,116.260597,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349862,165184,shadeweaver,-1444,2371,-384.899994,96.88385,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349863,165182,shadeweaver,-1309,2389,-380.299988,193.7677,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349864,165184,shadeweaver,-1345,2357,-384.399994,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349865,165184,shadeweaver,-1367,2406,-379.299988,45.892349,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349866,165184,shadeweaver,-1246,2379,-379.799988,152.974503,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349867,165184,shadeweaver,-1230,2364,-379.600006,152.974503,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349868,222460,shadeweaver,-2115,934,-174,252.917801,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349869,165182,shadeweaver,-1225,2202,-381.200012,81.586403,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349870,165182,shadeweaver,-1306,2116,-370.899994,127.478798,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349871,165182,shadeweaver,-1336,2116,-372.200012,127.478798,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349872,165182,shadeweaver,-947,2349,-383.299988,196.827194,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349873,165182,shadeweaver,-990,2343,-379.700012,127.478798,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349874,165182,shadeweaver,-996,2234,-388,54.050991,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349875,165180,shadeweaver,-985,2255,-384.399994,94.844193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349876,165182,shadeweaver,-959,2260,-383.399994,173.371094,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349877,165182,shadeweaver,-1074,2297,-380.299988,72.407928,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349878,165184,shadeweaver,-1069,2318,-380.299988,72.407928,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349879,165182,shadeweaver,-1061,2404,-389.200012,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349880,165180,shadeweaver,-1084,2452,-391.799988,91.784714,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349881,165182,shadeweaver,-977,2492,-386.299988,125.439102,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349882,165182,shadeweaver,-958,2493,-385,125.439102,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349883,165182,shadeweaver,-894,2426,-385.5,28.555241,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349884,165182,shadeweaver,-888,2345,-389.200012,86.685547,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349885,165182,shadeweaver,-864,2354,-386.299988,157.053802,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349886,165182,shadeweaver,-870,2322,-383.600006,211.104797,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349887,165182,shadeweaver,-1084,2182,-391.700012,37.733711,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349888,165180,shadeweaver,-1026,2143,-372.399994,127.478798,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349889,165001,shadeweaver,-460,-2268,-182.600006,192.747894,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349890,165068,shadeweaver,-45,-64,-295.100006,129.518402,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349891,165068,shadeweaver,52,-279,-438,30.5949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349892,165068,shadeweaver,-11,-39,-295.100006,221.303101,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349893,165068,shadeweaver,198,-68,-438,6.11898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349894,165068,shadeweaver,233,-27,-430.200012,175.410797,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349895,165188,shadeweaver,154,-17,-436.600006,106.062302,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349896,165068,shadeweaver,4,-80,-435.899994,36.713879,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349897,165068,shadeweaver,46,-98,-436.399994,17.337111,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349898,165068,shadeweaver,64,-45,-436.700012,155.014206,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349899,165112,shadeweaver,0,-92,-435.100006,215.184097,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349900,165068,shadeweaver,-28,-111,-435,3.05949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349901,165112,shadeweaver,-50,-232,-426.799988,178.470306,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349902,165068,shadeweaver,-59,-213,-427,178.470306,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349903,165188,shadeweaver,81,-221,-442.799988,133.597702,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349904,165068,shadeweaver,48,-241,-442.399994,75.467422,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349905,165068,shadeweaver,92,-267,-438,235.580704,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349906,165068,shadeweaver,256,-275,-430.799988,110.141602,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349907,222460,shadeweaver,-1836,1182,-268,6.11898,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349909,165034,shadeweaver,-801,758,137.100006,34.674221,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349910,222463,shadeweaver,-235,1488,-305,244.759201,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349911,165034,shadeweaver,-995,2257,246.800003,244.759201,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349912,165034,shadeweaver,-680,2245,12.7,244.759201,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349913,165043,shadeweaver,74,3132,-254,228.441895,360,0,27,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349914,165043,shadeweaver,318,2758,-260.5,119.320099,360,0,26,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349915,222463,shadeweaver,336,967,-191.5,152.974503,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349916,165034,shadeweaver,1753,1032,-262.399994,4.07932,360,0,28,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349917,222463,shadeweaver,898,971,-276,118.300301,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349918,222463,shadeweaver,735,974,-250.199997,121.359802,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349919,222464,shadeweaver,2063,-2322,-102.199997,119.320099,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349920,222463,shadeweaver,896,767,-253.699997,231.501404,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349921,222464,shadeweaver,2011,-2626,-82.699997,131.558105,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349922,222464,shadeweaver,2067,-1764,-153.699997,253.937698,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349923,222464,shadeweaver,2001,-1967,-162.600006,3.05949,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349924,222464,shadeweaver,2181,-2129,-112.699997,130.538193,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349925,222464,shadeweaver,1943,-1466,-204.199997,0,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349926,222465,shadeweaver,1200,-271,-240.5,132.577896,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349927,222465,shadeweaver,1241,-782,-240.199997,231.501404,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349928,222463,shadeweaver,820,753,-245.199997,147.875397,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349929,222463,shadeweaver,929,940,-276.299988,25.49575,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349930,222463,shadeweaver,60,513,-152.600006,138.696899,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349931,222463,shadeweaver,757,1151,-272.700012,145.835693,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349932,222463,shadeweaver,-215,770,-261.5,187.648697,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349933,222463,shadeweaver,800,941,-256.100006,88.725212,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349934,222463,shadeweaver,1037,795,-275.100006,243.739395,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349935,222463,shadeweaver,537,1047,-209.600006,229.461807,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349936,222463,shadeweaver,15,1037,-159.399994,58.13031,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349937,222463,shadeweaver,1058,800,-275.899994,246.798904,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349938,165226,shadeweaver,-835,-1066,-254.300003,235.580704,640,0,40,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349939,165226,shadeweaver,-662,-897,-221.5,101.983002,640,0,40,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349940,165226,shadeweaver,-713,-1331,-267.399994,225.382401,640,0,40,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349941,222463,shadeweaver,-235,1173,-324,234.560898,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349942,222465,shadeweaver,1138,-264,-221.699997,210.085007,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349943,222463,shadeweaver,1140,868,-265.600006,239.660004,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349944,222464,shadeweaver,1107,-1190,-190,194.787506,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349945,165034,shadeweaver,-896,2024,86.800003,234.560898,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349946,165034,shadeweaver,205,94,-91.099998,168.272003,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349947,222465,shadeweaver,1366,246,-256.399994,244.759201,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349948,222464,shadeweaver,2047,-1850,-134.300003,129.518402,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349949,222465,shadeweaver,1474,-1122,-240.399994,196.827194,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349950,222465,shadeweaver,1254,-194,-252.199997,140.736496,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349951,222463,shadeweaver,1235,477,-257,189.6884,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349952,222465,shadeweaver,1980,391,-269.200012,133.597702,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349953,222465,shadeweaver,1335,-236,-290.799988,103.0028,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349954,222465,shadeweaver,2113,-4,-170.699997,5.09915,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349955,222460,shadeweaver,-1624,-627,-170.899994,125.439102,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349956,222460,shadeweaver,-1966,562,-202,131.558105,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349957,165037,shadeweaver,1770,1101,-275.700012,166.2323,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349958,165037,shadeweaver,1856,1257,-277.600006,94.844193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349959,165038,shadeweaver,1880,1231,-277.600006,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349960,165037,shadeweaver,1893,1249,-277.600006,185.6091,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349961,165038,shadeweaver,1833,1159,-280.299988,172.351303,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349962,165037,shadeweaver,1847,1144,-284.399994,206.005707,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349963,165037,shadeweaver,1832,1135,-282.399994,225.382401,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349964,165038,shadeweaver,1545,-1018,-230,96.88385,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349965,165037,shadeweaver,1580,-1022,-228.399994,199.886703,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349966,165038,shadeweaver,1565,-1007,-228.399994,132.577896,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349967,165037,shadeweaver,1594,-951,-221.800003,43.852692,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349968,165037,shadeweaver,1541,-946,-229.199997,167.252106,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349969,165038,shadeweaver,1525,-903,-231.5,232.521194,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349970,165037,shadeweaver,1485,-910,-233.699997,32.63456,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349971,224175,shadeweaver,-916,-845,-249,60.169971,200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349972,224175,shadeweaver,-867,-836,-248.800003,204.985794,200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349973,224175,shadeweaver,-900,-810,-249.399994,122.379601,200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349974,224175,shadeweaver,-876,-911,-245.300003,175.410797,200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349975,224175,shadeweaver,-917,-902,-240.800003,127.478798,200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349976,224175,shadeweaver,-895,-949,-237.300003,0,200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349977,165132,shadeweaver,-2989,-2594,-175,61.1898,1200,0,0,0,1,1,1,0,0,0,0,-1,-1,NULL,NULL
349978,165133,shadeweaver,-2860,-2586,-205,60,1200,0,3,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349979,165134,shadeweaver,-2661,-1995,-206.026001,0,1200,0,1,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349980,165226,shadeweaver,127,-1464,-439.5,216.203995,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349981,165285,shadeweaver,221,-1511,-442.600006,223.342804,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349982,165285,shadeweaver,162,-1400,-439.299988,174.3909,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349983,165285,shadeweaver,28,-1387,-435.5,112.181297,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349984,165285,shadeweaver,-116,-1450,-439.5,129.518402,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349985,165285,shadeweaver,-2,-1433,-437.700012,62.209629,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349986,165226,shadeweaver,51,-1460,-438.299988,173.371094,640,0,41,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349987,165226,shadeweaver,135,-1419,-443.299988,59.150139,640,0,41,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349988,165226,shadeweaver,-103,-1445,-439.299988,118.300301,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349989,165226,shadeweaver,-25,-1361,-435.200012,107.082199,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349990,165226,shadeweaver,153,-1474,-440.299988,0,640,0,41,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349991,165226,shadeweaver,202,-1463,-442.700012,204.985794,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349992,165226,shadeweaver,12,-1328,-433.899994,122.379601,640,0,42,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349993,165226,shadeweaver,64,-1335,-434.700012,124.419296,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349994,222461,shadeweaver,-2257,-2621,-240.100006,1.01983,30,0,29,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349995,222460,shadeweaver,-1715,1951,-175,121.359802,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349996,165169,shadeweaver,-1667,501,-179.899994,119.320099,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349997,222461,shadeweaver,-2298,-2980,-216.699997,123.399399,30,0,29,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349998,222460,shadeweaver,-1725,1473,-211.100006,30.5949,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
349999,222460,shadeweaver,-1644,-1533,-182.600006,114.221001,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350000,222458,shadeweaver,-515,-3099,-209.600006,189.6884,360,0,31,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350007,222461,shadeweaver,-1853,-2679,-233.300003,40.793201,360,0,30,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350008,165169,shadeweaver,-2299,1315,-221.899994,0,360,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350009,165150,shadeweaver,-2850,-2440,-208.899994,243.739395,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350010,165135,shadeweaver,-2667,-2266,-213.699997,192.747894,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350011,165136,shadeweaver,-2673,-2299,-213.699997,229.461807,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350012,165137,shadeweaver,-2695,-2307,-213.699997,251.897995,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350013,165138,shadeweaver,-2723,-2298,-213.699997,21.41643,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350014,165139,shadeweaver,-2704,-2267,-213.699997,109.121803,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350015,165140,shadeweaver,-2986,-1919,-192.623901,14.27762,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350016,165141,shadeweaver,-3009,-1906,-191.729904,47.932011,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350017,165142,shadeweaver,-3013,-1875,-191.167404,80.566566,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350018,165143,shadeweaver,-2989,-1858,-192.600006,114.221001,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350019,165144,shadeweaver,-2973,-1892,-192.600006,193.7677,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350020,165145,shadeweaver,-2700,-2560,-199.600006,232.521194,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350021,165146,shadeweaver,-2722,-2572,-199.600006,0,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350022,165147,shadeweaver,-2747,-2568,-199.600006,24.47592,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350023,165148,shadeweaver,-2759,-2545,-201.199997,52.01133,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350024,165149,shadeweaver,-2717,-2539,-201.800003,140.736496,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350025,222458,shadeweaver,-28,-3008,-222.600006,63.229462,360,0,31,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350026,165151,shadeweaver,-2875,-2445,-208.199997,7.13881,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350027,165152,shadeweaver,-2904,-2434,-209.399994,32.63456,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350028,165153,shadeweaver,-2911,-2406,-212.399994,56.090649,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
350029,165154,shadeweaver,-2856,-2393,-213.699997,144.815903,1200,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
